sqft_living,price
1322,350000
1140,250000
1280,370000
3080,750000
1210,439950
1950,395000
1450,375000
1590,263000
1240,185000
1440,500000
3470,920000
5100,936000
2430,1500000
2420,1100000
1510,247000
1200,289500
2240,432500
1870,680000
1110,589000
3210,756450
2090,536650
1320,540000
1340,385000
1020,485000
1220,240000
1220,415500
1390,550000
2970,1260000
1440,430000
1550,415000
1904,365000
1400,257000
2140,420000
1320,338995
2620,615000
2300,312500
2000,513000
2960,857500
2700,1060000
1740,585000
1770,350500
1290,215000
1450,440000
1420,270000
1330,385000
1760,688500
2010,700000
2560,585000
1260,401000
2420,655000
1010,317000
1770,500000
890,314963
1670,715000
1360,280000
2120,531000
1910,617000
1480,440000
1090,140000
1670,661000
1670,697000
3650,1195000
1970,535000
1320,404500
1710,396500
1740,450000
2200,605000
2010,699000
3910,805000
470,156000
2330,595000
1930,285000
3270,725000
1650,216300
2220,410000
2470,597000
1300,325000
2530,355000
2400,338000
1500,210000
1700,423000
2120,249500
2240,325000
1540,257000
1890,550000
1260,490000
1160,299000
1300,295000
3220,630000
2020,320000
2990,1110000
1420,398000
1020,218000
2400,590000
3640,1595000
1550,348500
1870,592500
2340,505000
3350,1430000
1710,502000
1180,257500
1600,405000
1300,427000
1040,290000
1220,222000
2240,315000
1420,371000
1580,279900
2390,250000
2260,599000
1890,267300
1830,585000
1000,350000
2180,506000
2320,400000
840,151100
840,251000
2350,555000
2040,467500
2370,479000
1590,247000
1380,299500
1940,306888
3320,675000
1090,577000
1650,219950
1110,375000
2110,650000
1850,975000
600,229000
2760,575000
2970,815000
2300,525000
2030,471000
2160,450000
1650,590000
3140,744000
2690,460000
1940,299000
1220,231000
1300,195000
1660,305000
3390,895000
2310,1110000
950,339000
2400,885000
1780,375000
1280,367400
1930,700000
2560,667000
920,200000
1900,552775
2270,452000
2080,418000
1460,601500
1670,600000
2810,340000
2370,310000
1700,290000
1630,438000
2930,718000
860,200000
1980,479900
2080,400000
1060,219950
1590,300000
1980,437000
1720,350000
1350,626000
2080,490000
2090,289000
2030,595000
2680,676000
1820,389000
1300,240000
2210,382500
1400,511555
2040,710500
2420,429000
1920,170000
3860,2135000
2760,480000
3450,1665000
1040,225000
2220,615000
2470,438950
1300,242000
1960,560000
2040,857500
3030,685000
2260,486000
2670,749000
1520,260000
3610,1015000
1130,565000
1480,355000
3540,775000
2100,335000
3366,1300000
1810,545000
1680,540000
2450,687500
1150,115000
1150,227000
3240,870000
3480,1190000
2800,375000
3240,902000
1480,269500
1700,570000
1240,359950
3720,1450000
1910,615000
2120,250000
3020,530000
2250,474950
1650,490000
880,210000
1860,265500
3840,1462497
2192,310000
1590,324500
3700,599000
3670,525000
1630,400000
4230,887500
1060,344000
2700,525000
2110,385000
3720,820000
3440,1305000
2420,549000
1090,180000
2910,589000
1050,350000
1610,197400
1760,267000
1540,480000
2580,650000
1370,600000
1440,490000
1410,225000
1980,640000
2440,710000
1350,325000
3130,595000
880,128750
1920,465000
2700,710000
1670,605000
3470,994000
1820,489950
1310,365000
1790,359950
2460,495000
1060,255000
1340,330000
1480,450000
3500,655000
2910,485000
1940,375000
2280,570000
1190,350000
1260,550000
2270,513000
1990,450000
1500,432500
2060,432000
1950,480000
1790,402200
1520,650000
3240,1199500
2440,312000
2220,610000
2640,823000
1450,471000
1550,481015
6200,1959000
2810,624000
2080,480000
1370,815000
2920,1650000
1000,180000
1210,156601
2790,374950
1660,368000
1650,550000
1300,198000
1090,345000
2660,1712750
940,185900
2750,950000
3850,995000
860,345000
2070,741000
2290,737000
2340,668750
2680,575000
1710,280000
1800,583000
1510,196000
1700,349950
1350,429000
2140,270000
2700,385000
920,535000
1500,352500
1510,624000
1980,215000
4500,870000
3220,440000
1140,518000
1490,259500
4360,795127
960,290000
2253,385000
770,259950
1310,330000
980,280000
1820,595000
3980,925900
3010,499000
1830,325000
2550,895000
800,162248
2890,1072500
1810,430000
1810,615500
940,260000
1810,295000
2550,1186039
2370,749950
1370,175000
1370,415000
1200,190000
2100,625000
2020,420000
1570,339900
1140,160000
1830,353000
1010,390000
1770,675000
2120,400000
3190,1340000
2780,1650000
3350,1000000
3450,850000
1060,275000
1670,450000
2251,305000
1770,643002
1510,468000
1770,324950
1260,290000
1710,488500
2290,367950
790,285000
1820,417000
3180,1115000
5280,1550000
3240,604000
2390,380000
2500,336500
2290,685000
7440,4208000
1600,670000
1120,524000
1340,172000
1670,680000
2830,549900
2700,357000
910,107000
910,232900
2370,800000
880,248500
2050,670000
1180,207000
1070,164000
1380,570500
2680,599990
2100,395000
4133,979500
920,207000
920,237000
1750,650100
1950,385000
1660,335000
2670,347000
980,204000
1780,615000
2370,943500
1640,560000
2610,547500
2030,359500
2590,660000
1620,258000
2040,355000
810,253500
1270,422500
1470,239000
1720,628000
1320,352000
1358,311600
2070,235000
2910,870000
1370,190848
2340,570000
2290,661254
1650,575000
650,230000
2300,680000
620,148000
620,244900
1400,214950
1800,580000
1300,263000
2360,317000
3320,302000
1480,899000
2190,1289000
3740,710000
1360,230000
1210,430000
4610,1169000
860,397000
2250,595000
2030,485000
3260,755000
1840,185000
1840,340000
2000,236000
2810,550000
1780,680000
2540,630000
2340,560000
1480,385000
1358,280000
1750,225000
1830,610000
1170,592500
3170,750000
1530,164000
1100,320000
2030,544000
1870,344950
3080,539500
2480,420000
910,305000
810,229000
3990,1068000
1430,397500
2190,540000
2290,650000
3020,1900000
2260,649000
2020,287500
2620,815000
2830,795000
1700,502775
1110,222900
2150,399950
2650,728000
3870,850000
2530,525000
1450,257000
2200,433500
1890,314950
1530,500000
1590,300000
2690,645000
990,222500
1300,275000
1720,498000
2080,800000
1840,297000
4010,625000
3560,770000
1640,517000
530,238000
1990,234550
1690,230500
2670,585000
1930,733000
810,357950
1550,530000
2640,377500
2320,475000
2170,399000
2080,660000
2070,400000
800,440000
2040,366400
2830,627250
1480,375950
1810,162000
1970,780000
2650,705000
2820,450000
1400,311000
1580,485000
1800,485000
3360,725000
1510,185000
4285,1890000
1610,260000
2470,356000
1200,225205
1260,445000
920,356000
2540,760250
1870,572000
3060,970000
1950,348450
1730,535500
2570,710000
1490,745000
2040,355000
2690,333000
1610,282000
2520,840500
1550,432000
1800,625000
1170,209977
900,174000
2800,740000
1830,518000
1380,539000
1990,575000
1170,530000
1400,242025
2620,1030000
880,230000
2260,350000
1300,595000
1450,440000
1110,550000
1890,940000
1100,375000
1350,567500
3020,735000
730,114000
1390,608000
2710,442500
1530,381800
2170,330000
790,90000
1160,312000
1080,339000
2190,313000
2030,618080
2480,325000
2240,242000
1650,364000
1700,545000
2790,445000
3010,1085500
2550,660000
2880,845000
2090,417000
740,213800
960,400000
2100,759950
2540,990000
1650,710000
770,315000
2280,515000
1660,638000
2020,370000
970,184000
2480,583800
1250,309500
4430,1960000
740,299000
710,215000
1970,410000
820,478000
1000,431000
3080,635000
2410,648000
2370,640000
4690,932808
2280,835000
1530,469775
3610,587000
1740,677915
3600,1075000
3130,671000
3940,695000
2200,205000
1510,350000
1560,360000
1870,313999
2070,300000
1660,452000
2010,495500
1410,288000
1820,227490
2560,470950
2450,735000
3110,730000
2210,412000
2630,589500
2350,291000
4450,1300000
1200,190000
1210,456200
1290,225000
3490,2000000
3360,740000
2660,467000
770,385000
1800,670000
2900,500000
1430,352450
2550,669888
1310,405000
1430,518000
1880,280000
1600,435000
1760,314950
1180,209900
2330,630000
1960,442000
1140,340000
1400,230000
2710,495200
3510,900000
910,265000
2090,489500
1410,335000
3050,585000
2010,800000
2120,379500
1270,475000
1670,520000
1800,515000
1640,577500
1740,269900
1600,329000
1280,458500
1480,890000
1980,361500
3730,2535000
900,325000
3480,1850000
2840,945000
2490,370000
1490,320000
1510,450000
2900,800000
2240,676000
2040,1272500
1460,290000
990,158000
1970,379950
2660,583000
870,150000
1740,261500
2290,278000
2170,555000
2040,355000
1770,375000
2380,227000
2030,335000
2270,680000
1390,686500
1530,410000
1430,425000
2030,562500
2390,345000
2540,627500
1890,355000
1870,335000
1780,350000
1610,590000
1420,252000
4440,1295000
1820,705000
1620,498000
870,312500
1830,260000
2290,209950
1110,610000
1440,500000
3070,850000
2440,689000
2410,470000
2270,640000
2340,290000
1800,258500
2210,1100000
1820,420000
1190,230000
1400,252000
2600,515000
910,425000
1760,575000
860,390000
2310,561500
2000,1350000
2460,835000
1020,245000
1670,475200
790,425000
2010,218000
2600,600000
1890,545000
4600,2408000
2008,460000
880,425000
1700,455000
1730,313100
3910,780000
2160,345500
1200,243000
3860,670000
1320,325000
1280,281000
1100,130000
2170,340000
2720,485000
2520,642860
2560,747000
2650,559950
2870,577288
1230,575000
1450,287000
3180,1149000
1800,335000
2020,375000
620,325000
2190,530000
1980,287000
2970,320000
2270,425000
1630,550000
1520,135000
2080,695000
3020,975000
2180,210000
1780,518000
1370,335500
3050,750000
1490,515000
1800,344500
1760,470000
1770,606150
2910,292000
2880,450000
2520,429000
3190,765000
540,425000
3170,505000
1830,544950
1360,382000
1870,475000
1370,355000
1700,410000
1960,450000
4140,565000
1290,529100
2460,452500
1580,245000
700,415000
2410,610000
2180,363500
1950,510000
2630,650000
2050,290000
790,170000
1070,510000
13540,2280000
2320,316000
2670,690000
700,199950
860,207000
3490,449950
1160,361550
3650,824000
1550,537000
2620,838400
720,225000
1380,329900
1170,282500
1170,229950
1630,500000
1890,495000
1010,149500
2040,726000
4080,899000
1270,317000
790,395000
2580,360000
2290,570000
3490,320000
1510,320000
2400,268000
900,191000
1270,400000
1050,515000
2950,610000
1850,538000
1970,432000
2400,335000
2360,302000
1580,787500
1790,420000
2840,560000
1970,535000
1780,310000
3920,760000
1550,242500
2980,1313000
1270,235000
3040,598780
2075,433200
1110,343000
800,145000
680,291970
1680,599950
3910,1749000
2780,870000
2000,323000
3150,727000
1120,166000
1740,450000
2970,400000
2970,599000
1150,165000
1190,229000
900,305000
2950,930000
1990,542000
1020,214000
2070,718000
1430,349000
2030,305000
1620,498000
4220,799950
2300,737000
3830,860000
2390,339950
1440,249000
910,370000
1550,725000
2380,529000
2060,310000
1880,315000
3470,1300000
2360,435000
1970,350000
1040,240000
1420,410000
2290,430000
1530,446000
1360,240000
3680,595000
920,215150
1070,319950
1590,385000
1600,280000
1510,399950
1080,132500
1330,399950
850,290000
1960,860000
6980,3100000
1530,245000
1320,255000
2320,310000
960,299000
2040,575000
1080,284000
2020,840000
1780,442573
1140,560000
1610,485000
1440,472500
4270,1610000
3460,808000
1890,398000
2240,340000
760,380000
1020,235000
1330,400000
2780,582000
1070,209000
2660,335000
710,285950
3340,645000
1160,312000
2840,663000
2000,443950
1060,315000
1730,302200
2190,770000
1660,374950
2210,330000
870,230000
3100,967000
1720,536500
3120,315000
1040,626000
1650,334009
1010,429000
4020,818000
2166,326000
1880,310000
2260,525000
2010,350000
3330,936000
1520,226000
3510,1250000
1580,428000
1460,329932
1460,539000
1650,275000
2660,590000
3510,782000
2120,575000
1780,509000
2000,290000
1300,305240
2180,555000
1790,317000
1910,430000
1800,850000
2620,469000
1440,327200
2790,835000
2340,360000
2070,372000
2160,453000
2090,275000
2040,475000
1950,310000
1200,173000
2240,313500
1360,345000
1500,436000
1300,244500
1140,206000
2930,890000
2140,329950
1628,250000
1990,246000
1950,440000
1910,395000
820,305000
1470,160000
1470,269000
1060,169500
3130,690500
1260,245560
2200,345000
2580,383000
1350,388500
1350,250000
2290,455500
1220,672000
2750,550000
1430,487000
2220,291375
1490,225000
2440,519950
2070,250000
1500,614950
2020,599500
2190,625000
780,248500
1220,469950
1840,525000
2390,787500
3710,485000
750,310000
2110,280000
1020,200000
3080,490000
900,146000
3720,500000
940,242500
1040,324950
1000,231500
2080,300000
2500,545000
1050,350000
1620,467100
1610,180000
2130,749000
1460,245000
1600,260000
1730,490000
2280,565000
2430,330000
1380,295000
1790,725000
3370,1135000
2920,680000
2180,490000
1480,635000
2350,750000
2440,330000
1350,270000
1970,340000
1110,413252
2950,600000
2970,726888
720,285000
770,365000
1650,295000
1620,460000
1510,230000
1070,337000
1010,300000
3370,2300000
2000,360000
2060,585000
1740,182700
1740,305000
1880,309950
960,550000
3280,825000
1570,998500
2990,644500
1250,320000
1920,266950
2470,633100
960,395000
940,259250
1260,300000
2280,413000
1740,435000
2630,500000
2430,402000
2260,777700
1220,580000
2580,570000
730,174950
760,300000
1740,435000
3420,840000
2240,469000
1920,870000
2020,532000
1880,455000
1010,201000
3990,649000
1390,445500
1230,475000
2940,590000
2190,565000
640,110000
1670,375000
1240,255000
1850,315000
2020,496600
1020,380000
1610,338950
2730,542500
2840,739000
1290,549000
1670,252000
3860,1698888
2460,735000
1660,270000
3420,2250000
1010,155000
2240,469000
2340,305000
1920,675000
2460,931000
1470,385000
3400,815000
1910,531000
1400,386500
1520,475580
930,358000
2340,677500
2920,868500
1270,599380
2450,712000
1380,350000
2520,875000
2290,365000
1660,452000
2800,915000
1690,482500
1180,425000
1390,460000
2320,666570
2270,390000
2640,650000
1680,305000
990,250000
2770,438800
950,290000
2160,324950
1650,453000
1800,556000
1660,315000
1870,445830
3220,1260000
1850,287200
1580,525000
4590,1135000
2700,381000
1020,360000
2950,619000
1780,535000
710,402000
4300,600000
2080,549950
2360,300000
2210,360000
4340,419000
1320,510000
1980,319950
3960,1180000
2130,381000
1720,256900
1790,346000
1390,465000
1900,545000
1640,516000
2700,550000
2200,339950
1310,417000
2480,906000
3010,980000
2450,555000
1250,468000
2610,378000
2010,430000
3120,730100
1370,219000
